context,error_reason,raw_data,logged_at
load_transactions,Invalid currency,"{""transaction_id"": ""13644261-095f-48dd-b4de-e6bac17a8d3e"", ""timestamp"": ""2025-04-15T14:12:00"", ""amount"": 27123.17, ""currency"": ""RMB"", ""sender_account"": ""GB40SARN58167009029188"", ""receiver_account"": ""SE8902QLUT99208994499946"", ""sender_country"": ""Myanmar"", ""sender_municipality"": ""South Margaret"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Sundsvall"", ""transaction_type"": ""outgoing"", ""notes"": ""Consulting fee""}",2025-06-03T09:35:50.193570
load_transactions,Invalid currency,"{""transaction_id"": ""7078e6c3-305a-4a42-9733-6c5a3ef16cb0"", ""timestamp"": ""2025-03-21T16:00:00"", ""amount"": 1632.77, ""currency"": ""NOK"", ""sender_account"": ""GB13NVUJ53476677093024"", ""receiver_account"": ""SE8902PLXR29095818137187"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Bakke"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""\u00c4ngelholm"", ""transaction_type"": ""outgoing"", ""notes"": ""Rent transfer""}",2025-06-03T09:35:50.194589
load_transactions,Invalid currency,"{""transaction_id"": ""c3dcf089-4748-497c-8388-37ba8c32eb1d"", ""timestamp"": ""2025-01-20T12:50:00"", ""amount"": 42968.5, ""currency"": ""NOK"", ""sender_account"": ""GB71GUTG75101163476065"", ""receiver_account"": ""SE8902VMHX62709096665480"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Idafjell"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Link\u00f6ping"", ""transaction_type"": ""incoming"", ""notes"": ""Payment for invoice #7480""}",2025-06-03T09:35:50.195616
load_transactions,Invalid currency,"{""transaction_id"": ""7bddc17d-1bbd-4b2a-b12f-e3158ce4d5d1"", ""timestamp"": ""2025-03-24T23:15:00"", ""amount"": 18355.55, ""currency"": ""NOK"", ""sender_account"": ""GB97SLCM90975045322490"", ""receiver_account"": ""SE8902FQLC01698765585803"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Johnby"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Link\u00f6ping"", ""transaction_type"": ""incoming"", ""notes"": ""Payment for invoice #6824""}",2025-06-03T09:35:50.196630
load_transactions,Invalid currency,"{""transaction_id"": ""8cd96dee-2a67-4f54-8cc0-97d4cfd65850"", ""timestamp"": ""2025-02-11T15:52:00"", ""amount"": 32999.1, ""currency"": ""DKK"", ""sender_account"": ""GB60PANO16516156207082"", ""receiver_account"": ""SE8902YSVI54424221824629"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Glesborg"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Alings\u00e5s"", ""transaction_type"": ""outgoing"", ""notes"": ""Gift to family member""}",2025-06-03T09:35:50.197628
load_transactions,Invalid currency,"{""transaction_id"": ""12960d01-eac1-4772-be66-1b6fc67cb58e"", ""timestamp"": ""2025-04-16T01:44:00"", ""amount"": 31771.97, ""currency"": ""DKK"", ""sender_account"": ""GB94CVQV03014197632205"", ""receiver_account"": ""SE8902LTEB55772338700469"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Jyllinge"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Motala"", ""transaction_type"": ""incoming"", ""notes"": null}",2025-06-03T09:35:50.198634
load_transactions,Invalid currency,"{""transaction_id"": ""2a0dd8cd-8269-468a-9440-50b8c5569236"", ""timestamp"": ""2025-04-16T03:17:00"", ""amount"": 21725.6, ""currency"": ""NOK"", ""sender_account"": ""GB86MVSF54023302235160"", ""receiver_account"": ""SE8902WRRU80784544437204"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Berntsen"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Motala"", ""transaction_type"": ""outgoing"", ""notes"": ""Rent transfer""}",2025-06-03T09:35:50.199637
load_transactions,Invalid currency,"{""transaction_id"": ""94e7b22e-744b-470b-8e8a-e19ba221fb09"", ""timestamp"": ""2025-05-13T15:32:00"", ""amount"": 18568.4, ""currency"": ""NOK"", ""sender_account"": ""GB72WGKU95727748713827"", ""receiver_account"": ""SE8902YBIX02378701637177"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Ingridstr\u00f8m"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Sundsvall"", ""transaction_type"": ""incoming"", ""notes"": null}",2025-06-03T09:35:50.200880
load_transactions,Invalid currency,"{""transaction_id"": ""6752f1de-5167-44b6-9f95-041d4a532106"", ""timestamp"": ""2025-02-09T03:34:00"", ""amount"": 1879.12, ""currency"": ""DKK"", ""sender_account"": ""GB67JWSU80795796302688"", ""receiver_account"": ""SE8902MCRF20072685039505"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Sulsted"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Lule\u00e5"", ""transaction_type"": ""incoming"", ""notes"": ""Subscription fee""}",2025-06-03T09:35:50.201865
load_transactions,Invalid currency,"{""transaction_id"": ""fe5c266c-fa11-4573-9cba-762cc92a96a2"", ""timestamp"": ""2025-04-30T14:06:00"", ""amount"": 12197.34, ""currency"": ""DKK"", ""sender_account"": ""GB04ZTIL93706758565246"", ""receiver_account"": ""SE8902SLBZ46706062219762"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Melby"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""\u00d6rnsk\u00f6ldsvik"", ""transaction_type"": ""outgoing"", ""notes"": ""Subscription fee""}",2025-06-03T09:35:50.202905
load_transactions,Invalid currency,"{""transaction_id"": ""8add0efd-e516-4eb4-be3c-b1fb9c8513c5"", ""timestamp"": ""2025-03-15T10:18:00"", ""amount"": 34969.1, ""currency"": ""RMB"", ""sender_account"": ""GB81WPUB16516308301598"", ""receiver_account"": ""SE8902XVJQ62588665096343"", ""sender_country"": ""Myanmar"", ""sender_municipality"": ""West Sophie"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""\u00d6rnsk\u00f6ldsvik"", ""transaction_type"": ""outgoing"", ""notes"": null}",2025-06-03T09:35:50.203958
load_transactions,Invalid currency,"{""transaction_id"": ""23c6c191-26f4-4c88-af85-a323063c7431"", ""timestamp"": ""2025-03-02T00:45:00"", ""amount"": 44544.9, ""currency"": ""ZMW"", ""sender_account"": ""GB86FVEX16733318116301"", ""receiver_account"": ""SE8902OSQP10294973862487"", ""sender_country"": ""Zambia"", ""sender_municipality"": ""North Leslie"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Eskilstuna"", ""transaction_type"": ""incoming"", ""notes"": ""Gift to family member""}",2025-06-03T09:35:50.204968
load_transactions,Invalid currency,"{""transaction_id"": ""6bab9449-aafe-48f0-a32f-35aeb4524718"", ""timestamp"": ""2025-04-07T01:53:00"", ""amount"": 31038.9, ""currency"": ""NOK"", ""sender_account"": ""GB25CYIN14572125235506"", ""receiver_account"": ""SE8902MLNA56994057710583"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Sigurdmark"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Kalmar"", ""transaction_type"": ""outgoing"", ""notes"": ""Tax refund""}",2025-06-03T09:35:50.206032
load_transactions,Invalid currency,"{""transaction_id"": ""bed4210e-a524-4568-b6e3-02dbd351bd6c"", ""timestamp"": ""2025-02-26T04:46:00"", ""amount"": 26577.06, ""currency"": ""NOK"", ""sender_account"": ""GB92RSEF99141475568560"", ""receiver_account"": ""SE8902TBKW34062991571482"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Helenehavn"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Falun"", ""transaction_type"": ""outgoing"", ""notes"": ""Mobile recharge""}",2025-06-03T09:35:50.207032
load_transactions,Invalid currency,"{""transaction_id"": ""c1693dfa-6929-401d-b80f-ac04e89afb18"", ""timestamp"": ""2025-04-03T23:19:00"", ""amount"": 48800.54, ""currency"": ""NOK"", ""sender_account"": ""GB82MIBD07069289907889"", ""receiver_account"": ""SE8902FFCY95333401231837"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Magnehelle"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""J\u00f6nk\u00f6ping"", ""transaction_type"": ""outgoing"", ""notes"": ""Loan repayment""}",2025-06-03T09:35:50.208008
load_transactions,Invalid currency,"{""transaction_id"": ""c2e61603-5038-4ad6-8c40-15f6a2eb4b54"", ""timestamp"": ""2025-02-24T11:13:00"", ""amount"": 47141.45, ""currency"": ""DKK"", ""sender_account"": ""GB08TQOM72478204364465"", ""receiver_account"": ""SE8902SPLA84551710891296"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Vipper\u00f8d"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Lule\u00e5"", ""transaction_type"": ""incoming"", ""notes"": ""Payment for invoice #2092""}",2025-06-03T09:35:50.208990
load_transactions,Invalid currency,"{""transaction_id"": ""174390f7-694d-45ef-b7ff-689dcb3cb5b7"", ""timestamp"": ""2025-03-02T20:39:00"", ""amount"": 24144.52, ""currency"": ""NOK"", ""sender_account"": ""GB84CMVS30700334343053"", ""receiver_account"": ""SE8902DOSN50610060091936"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Martesand"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Lule\u00e5"", ""transaction_type"": ""incoming"", ""notes"": ""Insurance payout""}",2025-06-03T09:35:50.209984
load_transactions,Invalid currency,"{""transaction_id"": ""75d1dffa-ab95-4af9-bcf3-8ab287d8695d"", ""timestamp"": ""2025-04-13T01:53:00"", ""amount"": 24075.73, ""currency"": ""DKK"", ""sender_account"": ""GB34SYTY41111848573519"", ""receiver_account"": ""SE8902IJBW38904188628765"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Juelsminde"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Karlstad"", ""transaction_type"": ""outgoing"", ""notes"": null}",2025-06-03T09:35:50.211022
load_transactions,Invalid currency,"{""transaction_id"": ""148a26ee-edc5-4908-aada-4e35a63418f0"", ""timestamp"": ""2025-02-13T16:15:00"", ""amount"": 511.23, ""currency"": ""DKK"", ""sender_account"": ""GB85KAER39527140171384"", ""receiver_account"": ""SE8902PYVE63223607468293"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Ugerl\u00f8se"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Trollh\u00e4ttan"", ""transaction_type"": ""outgoing"", ""notes"": ""Rent transfer""}",2025-06-03T09:35:50.212041
load_transactions,Invalid currency,"{""transaction_id"": ""bf456c8b-802b-443b-b2ad-1ae93c13579f"", ""timestamp"": ""2025-01-30T19:07:00"", ""amount"": 46354.68, ""currency"": ""NOK"", ""sender_account"": ""GB30DKTP40026692162096"", ""receiver_account"": ""SE8902IFOG47846578093385"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Lie"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Lund"", ""transaction_type"": ""incoming"", ""notes"": ""Salary payment""}",2025-06-03T09:35:50.213074
load_transactions,Invalid currency,"{""transaction_id"": ""ec096e7d-680b-4568-af3f-1ee1c88735f5"", ""timestamp"": ""2025-01-17T09:30:00"", ""amount"": 14371.87, ""currency"": ""DKK"", ""sender_account"": ""GB32PNAY94756968143912"", ""receiver_account"": ""SE8902CFVM08634732646774"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Aabybro"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Kristianstad"", ""transaction_type"": ""incoming"", ""notes"": ""Rent transfer""}",2025-06-03T09:35:50.214078
load_transactions,Invalid currency,"{""transaction_id"": ""c80ee740-ccd7-4c86-9694-30ee56005a2f"", ""timestamp"": ""2025-03-28T21:36:00"", ""amount"": 39466.08, ""currency"": ""NOK"", ""sender_account"": ""GB87ZCGN84811890702159"", ""receiver_account"": ""SE8902LYRU49405628277247"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Markussund"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""\u00c4ngelholm"", ""transaction_type"": ""outgoing"", ""notes"": ""Gift to family member""}",2025-06-03T09:35:50.215071
load_transactions,Invalid currency,"{""transaction_id"": ""5bf57a28-53ee-4013-bddd-ad30649c98eb"", ""timestamp"": ""2025-02-16T20:39:00"", ""amount"": 37830.65, ""currency"": ""NOK"", ""sender_account"": ""GB14QKSB79620830212706"", ""receiver_account"": ""SE8902QSEX48124440213093"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Ahmed"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Karlstad"", ""transaction_type"": ""incoming"", ""notes"": ""Loan repayment""}",2025-06-03T09:35:50.216081
load_transactions,Invalid currency,"{""transaction_id"": ""ae67022c-045f-41bd-a744-85d1f29b8988"", ""timestamp"": ""2025-03-29T10:53:00"", ""amount"": 17761.25, ""currency"": ""DKK"", ""sender_account"": ""GB16AISJ02304515734107"", ""receiver_account"": ""SE8902TCIS05326189768955"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Fars\u00f8"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""M\u00f6lndal"", ""transaction_type"": ""outgoing"", ""notes"": ""Rent transfer""}",2025-06-03T09:35:50.217126
load_transactions,Invalid currency,"{""transaction_id"": ""a99141d2-ecd9-4cfe-a23d-0d023c8f1568"", ""timestamp"": ""2025-05-11T11:27:00"", ""amount"": 20383.79, ""currency"": ""DKK"", ""sender_account"": ""GB79ZOYD88434516707360"", ""receiver_account"": ""SE8902ZPXA01787857989303"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""\u00d8stbirk"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Karlskoga"", ""transaction_type"": ""incoming"", ""notes"": ""Subscription fee""}",2025-06-03T09:35:50.218148
load_transactions,Invalid currency,"{""transaction_id"": ""23f6ac65-f591-46d3-8ecb-b88719fb8e9b"", ""timestamp"": ""2025-04-18T10:59:00"", ""amount"": 12200.76, ""currency"": ""DKK"", ""sender_account"": ""GB16UQQU35341704562057"", ""receiver_account"": ""SE8902ONZU44479921442383"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Give"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Sandviken"", ""transaction_type"": ""incoming"", ""notes"": ""Salary payment""}",2025-06-03T09:35:50.219235
load_transactions,Invalid currency,"{""transaction_id"": ""b700863a-a2d8-4b18-b1ca-f60e8f520165"", ""timestamp"": ""2025-05-01T14:29:00"", ""amount"": 35638.05, ""currency"": ""DKK"", ""sender_account"": ""GB25ZUVT63239246469815"", ""receiver_account"": ""SE8902MAVP99765805035027"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Veks\u00f8 Sj\u00e6lland"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Halmstad"", ""transaction_type"": ""outgoing"", ""notes"": ""Insurance payout""}",2025-06-03T09:35:50.220311
load_transactions,Invalid currency,"{""transaction_id"": ""d3124b5d-73d9-41ea-a826-556852d86ee3"", ""timestamp"": ""2025-05-04T06:38:00"", ""amount"": 14890.11, ""currency"": ""DKK"", ""sender_account"": ""GB05KMXX22425518317535"", ""receiver_account"": ""SE8902LIKB41550652178852"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Solbjerg"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Uppsala"", ""transaction_type"": ""incoming"", ""notes"": null}",2025-06-03T09:35:50.221329
load_transactions,Invalid currency,"{""transaction_id"": ""8e447617-09f2-4077-a08b-ff0e1c83b394"", ""timestamp"": ""2025-01-02T22:56:00"", ""amount"": 19725.48, ""currency"": ""ZAR"", ""sender_account"": ""GB69VDBV44938264975661"", ""receiver_account"": ""SE8902NQVT00867426002134"", ""sender_country"": ""South Africa"", ""sender_municipality"": ""East Elliott"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Karlstad"", ""transaction_type"": ""outgoing"", ""notes"": ""Payment for invoice #7269""}",2025-06-03T09:35:50.222345
load_transactions,Invalid currency,"{""transaction_id"": ""2f190280-1866-4afa-8a33-fc6ec497ca45"", ""timestamp"": ""2025-05-08T02:39:00"", ""amount"": 547.49, ""currency"": ""NOK"", ""sender_account"": ""GB68GSSA90632151140716"", ""receiver_account"": ""SE8902FXEO42999261877496"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Solveigodden"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Bor\u00e5s"", ""transaction_type"": ""incoming"", ""notes"": ""Subscription fee""}",2025-06-03T09:35:50.223362
load_transactions,Invalid currency,"{""transaction_id"": ""d5f68eba-aba5-4935-b81c-0e37479d9c0e"", ""timestamp"": ""2025-04-27T17:35:00"", ""amount"": 21369.43, ""currency"": ""DKK"", ""sender_account"": ""GB73QCYS39950932953381"", ""receiver_account"": ""SE8902RLTH03632662634887"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Nimtofte"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Link\u00f6ping"", ""transaction_type"": ""incoming"", ""notes"": ""Insurance payout""}",2025-06-03T09:35:50.224362
load_transactions,Invalid currency,"{""transaction_id"": ""61e5e039-c21c-486a-8879-f8c40af67ed7"", ""timestamp"": ""2025-04-11T10:38:00"", ""amount"": 2763.34, ""currency"": ""DKK"", ""sender_account"": ""GB08WUDZ05929020834883"", ""receiver_account"": ""SE8902QVVH33425126369593"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Gelsted"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Borl\u00e4nge"", ""transaction_type"": ""incoming"", ""notes"": null}",2025-06-03T09:35:50.225363
load_transactions,Invalid currency,"{""transaction_id"": ""65651605-4191-48d9-81f8-b75da8f2de7f"", ""timestamp"": ""2025-04-11T17:30:00"", ""amount"": 33630.05, ""currency"": ""NOK"", ""sender_account"": ""GB80CRZI15053049788468"", ""receiver_account"": ""SE8902IOJE14304978072957"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Lien"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Uddevalla"", ""transaction_type"": ""incoming"", ""notes"": ""Consulting fee""}",2025-06-03T09:35:50.226601
load_transactions,Invalid currency,"{""transaction_id"": ""d4082bbf-d507-4ea5-98a1-c9323b306cf9"", ""timestamp"": ""2025-01-07T06:27:00"", ""amount"": 10006.22, ""currency"": ""NOK"", ""sender_account"": ""GB69INAK14231368642329"", ""receiver_account"": ""SE8902ZWKS28095257338274"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Lund"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Alings\u00e5s"", ""transaction_type"": ""incoming"", ""notes"": ""Rent transfer""}",2025-06-03T09:35:50.227625
load_transactions,Invalid currency,"{""transaction_id"": ""06aad222-c908-45a6-8283-c2abac2cd35a"", ""timestamp"": ""2025-02-28T10:41:00"", ""amount"": 6659.61, ""currency"": ""NOK"", ""sender_account"": ""GB30GFSQ45818427560378"", ""receiver_account"": ""SE8902CGGR69488718084568"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Mettestr\u00f8m"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Skellefte\u00e5"", ""transaction_type"": ""incoming"", ""notes"": ""Freelance project payment""}",2025-06-03T09:35:50.228636
load_transactions,Invalid currency,"{""transaction_id"": ""2aaecf0c-4cfd-4f24-80cb-6bd148d406c9"", ""timestamp"": ""2025-03-03T04:02:00"", ""amount"": 18413.19, ""currency"": ""NOK"", ""sender_account"": ""GB42YUGZ35698367518099"", ""receiver_account"": ""SE8902LNQG72751750679403"", ""sender_country"": ""Norway"", ""sender_municipality"": ""K\u00e5restrand"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""V\u00e4ster\u00e5s"", ""transaction_type"": ""outgoing"", ""notes"": ""Payment for invoice #7106""}",2025-06-03T09:35:50.229639
load_transactions,Invalid currency,"{""transaction_id"": ""535d0488-f7c4-4c04-a10c-89df0040ef4d"", ""timestamp"": ""2025-02-09T11:33:00"", ""amount"": 46164.49, ""currency"": ""DKK"", ""sender_account"": ""GB35TGRW80960869241528"", ""receiver_account"": ""SE8902CNUK05592418774943"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Grenaa"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Motala"", ""transaction_type"": ""incoming"", ""notes"": ""Utility bill""}",2025-06-03T09:35:50.230645
load_transactions,Invalid currency,"{""transaction_id"": ""17c9a76d-be34-40bb-a494-d67c34581168"", ""timestamp"": ""2025-02-27T04:59:00"", ""amount"": 17117.31, ""currency"": ""NOK"", ""sender_account"": ""GB88CFJK58626130009956"", ""receiver_account"": ""SE8902FPRI18674591891178"", ""sender_country"": ""Norway"", ""sender_municipality"": ""R\u00f8nning"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Sandviken"", ""transaction_type"": ""outgoing"", ""notes"": ""Freelance project payment""}",2025-06-03T09:35:50.231653
load_transactions,Invalid currency,"{""transaction_id"": ""b1386153-168e-416c-804f-0be446ff5a62"", ""timestamp"": ""2025-02-11T15:28:00"", ""amount"": 25120.63, ""currency"": ""NOK"", ""sender_account"": ""GB26IDXZ68849934559031"", ""receiver_account"": ""SE8902LNQG72751750679403"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Rasmussen"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""S\u00f6dert\u00e4lje"", ""transaction_type"": ""incoming"", ""notes"": ""Payment for invoice #3383""}",2025-06-03T09:35:50.232649
load_transactions,Invalid currency,"{""transaction_id"": ""f5e83a53-cdb7-4a28-a484-8d706f7b00e7"", ""timestamp"": ""2025-05-06T08:16:00"", ""amount"": 45496.77, ""currency"": ""DKK"", ""sender_account"": ""GB52TESA66392511890557"", ""receiver_account"": ""SE8902FXEO42999261877496"", ""sender_country"": null, ""sender_municipality"": ""Jyderup"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Malm\u00f6"", ""transaction_type"": ""incoming"", ""notes"": ""Salary payment""}",2025-06-03T09:35:50.233650
load_transactions,Invalid currency,"{""transaction_id"": ""eec8ce5f-db0d-4c03-8464-aaf1e7a9d0ee"", ""timestamp"": ""2025-01-08T16:50:00"", ""amount"": 31007.45, ""currency"": ""NOK"", ""sender_account"": ""GB25WHQV15508536582046"", ""receiver_account"": ""SE8902BSOB17404569244252"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Olsen"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Bor\u00e5s"", ""transaction_type"": ""incoming"", ""notes"": ""Consulting fee""}",2025-06-03T09:35:50.234649
load_transactions,Invalid currency,"{""transaction_id"": ""ae31ff9d-345d-4f37-9c83-626723fb9520"", ""timestamp"": ""2025-04-24T16:20:00"", ""amount"": 34315.28, ""currency"": ""DKK"", ""sender_account"": ""GB87ZTWH89840816937317"", ""receiver_account"": ""SE8902BTKI53390685216432"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Sk\u00e6vinge"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Uddevalla"", ""transaction_type"": ""outgoing"", ""notes"": ""Tax refund""}",2025-06-03T09:35:50.235708
load_transactions,Invalid currency,"{""transaction_id"": ""84919749-6bcb-4a5c-9ff5-959b5d10380a"", ""timestamp"": ""2025-01-29T19:28:00"", ""amount"": 35474.13, ""currency"": ""NOK"", ""sender_account"": ""GB59ZZQR47759676194304"", ""receiver_account"": ""SE8902GXGJ09737434359792"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Ahmed"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Borl\u00e4nge"", ""transaction_type"": ""outgoing"", ""notes"": ""Tax refund""}",2025-06-03T09:35:50.236767
load_transactions,Invalid currency,"{""transaction_id"": ""872192d2-846b-4a09-b9e6-98b86aa8fd80"", ""timestamp"": ""2025-11-03T01:54:00"", ""amount"": 19276.4, ""currency"": ""JPY"", ""sender_account"": ""GB62VZRT08812238678544"", ""receiver_account"": ""SE8902JXEZ02627245746002"", ""sender_country"": ""Japan"", ""sender_municipality"": ""\u798f\u751f\u5e02"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Bor\u00e5s"", ""transaction_type"": ""outgoing"", ""notes"": ""Tax refund""}",2025-06-03T09:35:50.237818
load_transactions,Invalid currency,"{""transaction_id"": ""3c789866-e026-45ae-90b0-030463a161f6"", ""timestamp"": ""2025-03-09T06:35:00"", ""amount"": 44610.4, ""currency"": ""NOK"", ""sender_account"": ""GB57RPOG63949060245081"", ""receiver_account"": ""SE8902FKHJ95461624405436"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Isaksen"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""G\u00f6teborg"", ""transaction_type"": ""incoming"", ""notes"": ""Salary payment""}",2025-06-03T09:35:50.238828
load_transactions,Invalid currency,"{""transaction_id"": ""96847cb7-315a-4330-bb4f-91e5f14951cf"", ""timestamp"": ""2025-05-03T08:22:00"", ""amount"": 19087.06, ""currency"": ""DKK"", ""sender_account"": ""GB76NZJY79933325644165"", ""receiver_account"": ""SE8902MJJU05220306140238"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""\u00c5lb\u00e6k"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Malm\u00f6"", ""transaction_type"": ""outgoing"", ""notes"": ""Mobile recharge""}",2025-06-03T09:35:50.239834
load_transactions,Invalid currency,"{""transaction_id"": ""e5bb1eb7-7511-4d7e-a58b-b60c7813b7c8"", ""timestamp"": ""2025-03-30T01:46:00"", ""amount"": 29853.54, ""currency"": ""DKK"", ""sender_account"": ""GB26JBIM02643978300211"", ""receiver_account"": ""SE8902CTOV92367944039255"", ""sender_country"": ""Denmark"", ""sender_municipality"": ""Fur"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Landskrona"", ""transaction_type"": ""incoming"", ""notes"": ""Online purchase""}",2025-06-03T09:35:50.240851
load_transactions,Invalid currency,"{""transaction_id"": ""49a0ed72-ad00-463a-96b7-dd14a04749d3"", ""timestamp"": ""2025-02-15T02:05:00"", ""amount"": 30444.55, ""currency"": ""NOK"", ""sender_account"": ""GB55ZRRA23562823266398"", ""receiver_account"": ""SE8902CFVV30512683866714"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Mariusstad"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Varberg"", ""transaction_type"": ""incoming"", ""notes"": null}",2025-06-03T09:35:50.241869
load_transactions,Invalid currency,"{""transaction_id"": ""eab6be7b-5cb0-484b-88f2-823831515ced"", ""timestamp"": ""2025-05-14T06:23:00"", ""amount"": 10521.34, ""currency"": ""NOK"", ""sender_account"": ""GB75OMHP14922033260258"", ""receiver_account"": ""SE8902JXEZ02627245746002"", ""sender_country"": ""Norway"", ""sender_municipality"": ""Sofiestrand"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Motala"", ""transaction_type"": ""outgoing"", ""notes"": ""Salary payment""}",2025-06-03T09:35:50.242875
load_transactions,Invalid currency,"{""transaction_id"": ""3ce29d63-c9f4-4b7a-a5a4-1adc9826b7d5"", ""timestamp"": ""2025-02-15T10:05:00"", ""amount"": 30451.35, ""currency"": ""ZAR"", ""sender_account"": ""GB59QYPZ94567902190630"", ""receiver_account"": ""SE8902EYGF77551822415743"", ""sender_country"": ""South Africa"", ""sender_municipality"": ""Powellview"", ""receiver_country"": ""Sweden"", ""receiver_municipality"": ""Eskilstuna"", ""transaction_type"": ""incoming"", ""notes"": ""Reimbursement for travel""}",2025-06-03T09:35:50.243963
